"quasi"	"cmpcode"	"cmpdomain"
"We will aggressively implement programs to protect against elder abuse,"	503	"5"
"and we will work to ensure that quality care is provided across the care continuum from home to nursing home to hospice."	504	"5"
"Supporting Federal Healthcare Research and Development"	NA	NA
"We support federal investment in healthcare delivery systems and solutions creating innovative means to provide greater, more costeffective access to high quality healthcare."	504	"5"
"We also support federal investment in basic and applied biomedical research, especially the neuroscience research that may hold great potential for dealing with diseases and disorders such as Autism, Alzheimer’s, and Parkinson’s."	411	"4"
"If we are to make significant headway against breast and prostate cancer, diabetes, and other killers, research must consider the special needs of formerly neglected groups."	706	"7"
"We call for expanded support for the stemcell research that now offers the greatest hope for many afflictions–"	504	"5"
"with adult stem cells, umbilical cord blood, and cells reprogrammed into pluripotent stem cells–without the destruction of embryonic human life."	603	"6"
"We urge a ban on human cloning and on the creation of or experimentation on human embryos."	603	"6"
"We support restoring the Drug Enforcement Administration ban on the use of controlled substances for physicianassisted suicide."	603	"6"
"We oppose the FDA approval of Mifeprex, formerly known as RU486, and similar drugs that terminate innocent human life after conception."	603	"6"
"Protecting Individual Conscience in Healthcare"	NA	NA
"No healthcare professional or organization should ever be required to perform, provide for, withhold, or refer for a medical service against their conscience."	603	"6"
"This is especially true of the religious organizations which deliver a major portion of America’s healthcare, a service rooted in the charity of faith communities."	603	"6"
"We do not believe, however, that healthcare providers should be allowed to withhold services because the healthcare provider believes the patient’s life is not worth living."	503	"5"
"We support the ability of all organizations to provide, purchase, or enroll in healthcare coverage consistent with their religious, moral or ethical convictions without discrimination or penalty."	603	"6"
"We likewise support the right of parents to consent to medical treatment for their children, including mental health treatment, drug treatment, and treatment involving pregnancy, contraceptives and abortion."	603	"6"
"We urge enactment of pending legislation that would require parental consent to transport girls across state lines for abortions."	603	"6"
"Reforming the FDA"	NA	NA
"America’s leadership in life sciences R&D and medical innovation is being threatened."	411	"4"
"As a country, we must work together now or lose our leadership position in medical innovation, U.S. job creation, and access to lifesaving treatments for U.S. patients."	606	"6"
"The United States has led the global medical device and pharmaceutical industries for decades."	601	"6"
"This leadership has made the U.S. the medical innovation capital of the world,"	601	"6"
"bringing millions of highpaying jobs to our country"	701	"7"
"and lifesaving devices and drugs to our nation’s patients."	504	"5"
"But that leadership position is at risk;"	601	"6"
"patients, innovators, and job creators point to the lack of predictability, consistency, transparency and efficiency at the Food and Drug Administration that is driving innovation overseas, benefiting foreign, not U.S., patients."	303	"3"
"We pledge to reform the FDA so we can ensure that the U.S. remains the world leader in medical innovation,"	303	"3"
"that device and drug jobs stay in the U.S."	701	"7"
