"quasi"	"cmpcode"	"cmpdomain"
"The President has proposed, and the Republican House of Representatives has passed, reforms that would speed compensation to injured patients, reduce health care costs, and improve Americans' access to quality health care."	305	"3"
"Shamefully driven by the powerful trial lawyer lobby, Democrat Senators have repeatedly thwarted the efforts of the Republican majority to deliver meaningful medical liability reform."	305	"3"
"They have employed their obstructionist tactics three times in the current Congress alone."	305	"3"
"The Republican Party reaffirms its commitment to putting patients and doctors ahead of trial lawyers."	305	"3"
"We will continue to battle for litigation reforms that help keep doctors in practice, adopt reasonable caps on non-economic awards in medical malpractice suits, and ensure that Americans have access to quality affordable health care."	305	"3"
"Health Information Technology"	NA	NA
"Estimates indicate that between 44,000 and 98,000 Americans die each year from medical errors, while as much as $300 billion is spent each year on health care that does not help patients - unnecessary, inappropriate, inefficient, or ineffective treatments."	411	"4"
"This is absolutely unacceptable."	411	"4"
"High costs, medical errors, administrative inefficiencies, and poor coordination are all closely connected to our failure to use health information technology as an integral part of medical care."	411	"4"
"Republicans support President Bush's goal of ensuring that most Americans have electronic health records within the next 10 years."	411	"4"
"He has requested funding for demonstration projects for broader adoption of health IT systems in communities and states."	411	"4"
"Already, the use of health IT in the Veterans Administration has shown improvements in the quality of care and reductions in the cost."	411	"4"
